"지역","지역구분","연령","성별","1)평일여가시간(시간)","1)평일여가시간(분)","2)주말여가시간(시간)","2)주말여가시간(분)","1)평일독서시간(시간)","1)평일독서시간(분)","2)주말독서시간(시간)","2)주말독서시간(분)","평소책을읽는빈도","전년대비독서시간변화","독서장애요인1","독서장애요인2","독서유용성평가","1)종이책연간독서량","2)전자책연간독서량","본인의독서량평가","독서목적1","독서목적2","독서의계기및기회1","독서의계기및기회2","독서장소1","독서장소2","도서선택시이용정보1","도서선택시이용정보2","도서입수경로1","도서입수경로2","1)종이책도서선호분야1","1)종이책도서선호분야2","1)종이책도서선호분야3","2)전자책도서선호분야1","2)전자책도서선호분야2","2)전자책도서선호분야3","1)종이책도서구입처1","1)종이책도서구입처2","2)전자책도서구입처1","2)전자책도서구입처2","1)종이책연간구입권수","1)종이책연간구입비","2)전자책연간구입권수","2)전자책연간구입비","독서대화","독서권장을받은경험","직장의독서환경1","직장의독서환경2","직장의독서환경3","직장의독서환경4","직장의독서환경5","직장의독서환경6","직장의독서환경7","직장의독서환경8","직장의독서환경9","공공도서관이용경험","주로이용하는공공도서관의종류","공공도서관이용빈도(월)","공공도서관이용빈도(연)","공공도서관이용목적","공공도서관비이용이유","독서프로그램참여경험","참여해본독서프로그램1","참여해본독서프로그램2","참여해본독서프로그램3","참여해본독서프로그램4","참여해본독서프로그램5","참여해본독서프로그램6","독서프로그램참여계기","독서프로그램비참여이유","참여희망독서프로그램1","참여희망독서프로그램2","참여희망독서프로그램3","참여희망독서프로그램4","참여희망독서프로그램5","참여희망독서프로그램6","독서동아리참여경험","참여경험이있는독서동아리1","참여경험이있는독서동아리2","참여경험이있는독서동아리3","참여경험이있는독서동아리4","참여경험이있는독서동아리5","참여경험이있는독서동아리6","독서동아리참여계기","독서동아리비참여이유","참여희망독서동아리1","참여희망독서동아리2","참여희망독서동아리3","참여희망독서동아리4","참여희망독서동아리5","참여희망독서동아리6","1)독서활성화방안(독서환경)1","1)독서활성화방안(독서환경)2","2)독서활성화방안(독서문화)1","2)독서활성화방안(독서문화)2","3)독서활성화방안(독서운동)1","3)독서활성화방안(독서운동)2","4)독서활성화방안(독서복지)1","4)독서활성화방안(독서복지)2","도서구입비세제혜택인지도","도서구입비세제혜택의도움정도","1)본인교육정도최종학력","본인직업","가구월평균소득","가중치"
10,2,65,1,10,0,10,0,0,20,0,20,3,4,2,8,1,22,0,4,4,8,2,5,1,,1,3,1,2,4,11,6,,,,1,3,,,3,60000,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,3,2,,,,,,2,,,,,,,,3,2,,,,,,1,4,1,3,4,1,1,2,5,5,3,14,2,0.468134
10,2,65,1,3,0,10,0,0,0,0,0,5,3,4,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,2,,,,,,2,,,,,,,,1,2,,,,,,2,1,3,2,1,3,2,3,5,2,2,6,3,0.468134
10,2,65,1,5,0,0,0,0,30,0,0,2,3,1,4,3,2,0,4,7,8,7,6,1,,5,,2,,1,2,11,,,,98,,,,0,0,,,5,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,4,3,,,,,,2,,,,,,,,5,5,,,,,,2,4,1,3,1,3,2,5,5,3,4,7,3,0.516348
10,2,65,1,5,0,5,0,0,0,0,0,5,3,3,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,8,,,,,,2,3,1,3,2,1,2,5,5,3,4,14,2,0.516348
10,2,65,2,2,0,2,0,1,0,0,0,4,3,1,10,1,10,0,4,4,5,2,9,1,4,1,2,1,,3,1,6,,,,4,1,,,4,70000,,,5,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,1,5,,,,,2,,,,,,,,2,2,,,,,,1,6,1,2,3,2,2,1,5,5,3,11,7,0.473857
10,2,65,2,4,0,12,0,0,30,0,0,3,4,3,7,2,4,0,4,8,6,8,3,1,,5,3,6,2,1,11,,,,,98,,,,0,0,,,4,4,,,,,,,,,,2,,,,,11,2,,,,,,,,4,5,,,,,,2,,,,,,,,4,5,,,,,,1,3,1,2,3,2,1,5,5,4,3,13,3,0.473857
10,2,65,2,5,0,2,0,0,30,0,0,2,2,3,10,1,2,0,5,4,8,2,5,1,,3,1,2,7,11,13,12,,,,98,,,,0,0,,,3,2,,,,,,,,,,2,,,,,10,2,,,,,,,,5,3,,,,,,2,,,,,,,,5,2,,,,,,1,2,2,3,1,2,2,1,5,5,3,13,2,0.473857
10,2,66,1,2,0,3,0,1,0,1,30,2,3,1,2,3,1,0,4,1,8,7,2,1,7,5,2,7,2,1,4,11,,,,98,,,,0,0,,,4,4,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,6,,,,,,2,,,,,,,,5,8,,,,,,1,2,1,3,1,3,3,4,5,3,3,6,2,0.468134
10,2,66,1,3,0,5,0,0,0,0,0,5,3,8,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,2,,,,,,6,1,1,3,1,2,2,1,5,3,4,7,4,0.484278
10,2,68,1,10,0,10,0,1,0,1,0,1,3,3,,1,80,0,1,8,5,8,2,1,,1,,1,3,1,4,7,,,,3,,,,40,480000,,,1,1,,,,,,,,,,1,1,,7,1,,2,,,,,,,,4,1,,,,,,2,,,,,,,,4,2,,,,,,1,4,1,4,1,4,3,2,5,5,4,14,5,0.516348
10,2,68,2,5,0,5,0,0,0,0,0,5,3,8,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,2,,,,,12,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,2,,,,,,2,6,1,3,1,3,3,2,5,2,4,13,5,0.505236
10,2,70,1,6,0,8,0,3,0,0,0,4,3,5,4,1,20,0,4,4,8,9,8,1,7,1,9,7,2,3,9,1,,,,5,3,,,2,40000,,,5,5,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,2,,,,,,1,4,1,4,3,2,1,3,5,5,2,9,2,0.928981
10,2,71,2,8,0,8,0,0,0,0,0,5,3,4,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,2,,,,,,4,2,1,3,2,1,1,2,5,5,1,13,2,1.303690
10,2,72,2,10,0,10,0,1,0,1,0,4,3,5,3,3,15,0,2,1,3,7,,1,,5,4,1,2,5,13,4,,,,6,1,,,4,60000,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,5,,,,,,2,,,,,,,,1,8,,,,,,1,2,1,3,2,1,4,1,5,5,1,14,1,1.390021
10,2,75,2,8,0,8,0,0,0,0,0,5,3,5,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,2,,,,,,2,,,,,,,,1,5,,,,,,2,1,2,1,1,2,2,5,5,5,3,13,1,1.260228
10,2,77,2,12,0,12,0,0,0,0,0,5,3,8,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,5,,,,,,2,,,,,,,,1,2,,,,,,1,4,1,3,1,2,3,2,5,4,2,13,1,1.390021
10,2,78,1,8,0,8,0,1,0,0,0,4,5,5,3,1,20,0,3,1,2,3,4,1,,2,3,1,,3,4,6,,,,7,3,,,5,30000,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,2,,,,,,4,6,1,2,1,3,2,4,5,5,4,14,2,0.928981
10,2,78,2,10,0,10,0,1,0,3,0,4,3,5,3,2,10,0,4,4,8,2,5,1,,2,7,2,7,1,2,5,,,,98,,,,0,0,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,2,,,,,,4,1,1,2,1,2,2,4,5,5,1,13,1,1.303690
10,2,78,2,8,0,8,0,0,0,0,0,5,3,4,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,2,,,,,,2,,,,,,,,1,2,,,,,,1,2,3,1,3,2,1,5,5,5,2,13,3,1.303690
10,2,79,1,6,0,6,0,2,0,2,0,2,1,3,8,2,5,0,3,7,5,5,2,1,,5,3,6,,1,2,,,,,98,,,,0,0,,,4,2,,,,,,,,,,2,,,,,10,2,,,,,,,,3,5,,,,,,2,,,,,,,,3,2,5,,,,,6,1,1,2,4,2,2,4,5,4,4,14,2,0.808793
10,2,80,2,10,0,10,0,0,0,0,0,5,3,8,9,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,8,,,,,,1,6,1,3,1,3,1,2,5,5,1,13,1,1.260228
10,2,82,2,8,0,8,0,1,0,1,0,4,3,3,5,1,10,0,4,8,3,2,7,1,5,1,2,1,2,1,2,3,,,,1,3,,,5,60000,,,5,5,,,,,,,,,,2,,,,,10,2,,,,,,,,1,5,,,,,,2,,,,,,,,1,2,,,,,,1,4,1,2,1,3,2,5,5,5,2,13,1,1.260228
10,3,19,2,5,0,0,0,1,0,0,0,2,4,1,2,4,40,0,3,1,4,2,7,1,4,4,5,3,7,13,10,1,,,,6,1,,,3,40000,,,3,2,,,,,,,,,,1,1,3,,1,,1,1,5,,,,,3,,6,,,,,,2,,,,,,,,5,5,,,,,,2,4,2,3,1,3,2,5,5,2,6,12,2,0.590327
10,3,22,2,3,0,5,0,0,30,1,0,3,2,1,7,2,3,0,4,3,4,2,8,2,7,4,5,1,6,1,4,2,,,,5,1,,,4,110000,,,4,2,9,,,,,,,,,2,,,,,3,2,,,,,,,,4,2,5,,,,,2,,,,,,,,4,2,3,,,,,2,4,4,2,2,3,2,4,5,2,4,4,2,0.590327
10,3,23,1,4,0,10,0,1,0,2,0,2,2,7,9,1,8,0,4,4,6,2,7,1,6,3,1,1,5,9,8,2,,,,1,6,,,8,70000,,,4,1,,,,,,,,,,1,1,3,,2,,2,,,,,,,,3,3,,,,,,2,,,,,,,,3,4,,,,,,2,3,1,3,1,3,2,4,5,1,5,12,3,0.679205
10,3,23,2,7,0,12,0,0,0,1,0,3,2,1,2,1,0,3,5,3,8,7,4,1,7,4,10,1,,,,,13,7,11,,,3,5,,,3,30000,5,5,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,,,,,,2,,,,,,,,5,4,,,,,,4,6,2,1,4,2,1,2,5,1,5,4,4,0.590327
10,3,25,1,1,0,10,0,0,0,0,0,5,4,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,6,,,,,,2,,,,,,,,5,2,,,,,,1,5,1,4,2,3,4,3,5,1,4,5,3,0.679205
10,3,26,1,4,0,4,0,0,0,0,0,5,3,10,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,5,,,,,,2,,,,,,,,5,8,,,,,,1,4,2,3,2,3,3,1,5,3,6,4,3,0.679205
10,3,27,1,2,0,3,0,1,0,0,0,4,5,1,2,1,9,0,4,4,8,2,4,2,1,5,10,1,,2,4,6,,,,5,1,,,3,45000,,,4,2,1,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,,,,,,2,,,,,,,,5,1,,,,,,2,3,3,2,3,4,5,2,5,3,6,3,3,0.679205
10,3,31,2,1,0,1,0,0,0,0,0,5,3,1,13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,2,,,,,2,2,,,,,,,,2,6,,,,,,2,,,,,,,,2,2,,,,,,6,2,1,3,1,2,1,3,5,2,4,13,3,0.561623
10,3,32,2,3,0,5,0,0,0,1,0,4,3,2,4,1,13,0,5,1,2,1,5,1,2,1,2,3,6,3,4,5,,,,1,2,,,1,10000,,,4,2,1,,,,,,,,,1,1,,3,1,,2,,,,,,,,4,5,,,,,,2,,,,,,,,2,5,,,,,,5,4,3,1,2,1,1,2,5,2,6,3,3,0.561623
10,3,35,2,0,0,1,0,0,0,0,30,4,4,1,10,2,5,0,4,4,1,1,4,1,,4,1,1,3,1,9,13,,,,6,4,,,7,110000,,,4,1,9,,,,,,,,,1,1,,5,1,,2,,,,,,,,5,3,,,,,,2,,,,,,,,5,5,,,,,,2,4,1,2,3,2,2,5,5,2,6,2,3,0.561623
10,3,36,1,6,0,6,0,3,0,3,0,3,1,4,2,2,30,0,3,7,8,4,10,1,2,4,8,1,7,2,13,9,,,,1,3,,,30,350000,,,5,1,9,,,,,,,,,2,,,,,11,2,,,,,,,,4,6,,,,,,2,,,,,,,,3,8,,,,,,4,2,1,3,3,4,2,5,5,2,5,10,4,0.548770
10,3,36,2,2,0,6,0,0,30,1,0,2,5,11,10,1,24,0,4,8,4,5,2,1,3,1,5,1,3,1,3,11,,,,6,3,,,7,80000,,,3,1,1,6,,,,,,,,1,2,,10,1,,2,,,,,,,,3,4,5,,,,,2,,,,,,,,3,2,5,,,,,3,6,1,4,2,3,1,2,5,2,5,3,3,0.561623
10,3,38,2,1,0,4,0,0,0,0,0,5,3,5,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,2,,,,,2,2,,,,,,,,1,1,,,,,,2,,,,,,,,1,2,,,,,,1,2,1,2,1,2,1,2,5,3,8,13,4,0.505825
10,3,38,2,6,0,4,0,2,0,2,0,2,3,1,2,3,0,2,2,5,8,8,2,1,2,4,6,1,6,,,,11,2,3,,,1,4,,,2,50000,3,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,4,5,,,,,,2,,,,,,,,4,4,,,,,,2,6,2,1,4,1,2,5,3,4,4,11,3,0.561623
10,3,39,1,1,0,4,0,0,0,1,0,3,3,3,10,1,1,1,5,1,2,1,5,1,2,1,2,3,6,3,4,5,4,3,,1,2,1,2,1,10000,1,5000,1,4,2,5,,,,,,,,1,1,,4,2,,1,2,5,,,,,2,,2,4,,,,,2,,,,,,,,5,2,3,,,,,3,4,1,2,1,3,2,4,4,2,7,10,4,0.609304
10,3,39,1,3,0,6,0,2,0,4,0,1,3,1,3,1,10,0,3,5,1,2,1,2,7,7,6,1,2,3,6,1,,,,6,1,,,50,1000000,,,2,5,9,,,,,,,,,1,1,2,,1,,2,,,,,,,,5,3,4,,,,,2,,,,,,,,5,1,3,,,,,1,2,1,2,3,4,2,5,5,1,7,2,6,0.548770
10,3,42,1,3,0,3,0,0,40,0,40,3,3,7,4,1,23,1,5,3,4,5,3,1,4,6,3,1,3,4,3,6,4,3,6,1,6,98,,3,30000,0,0,4,3,9,,,,,,,,,1,1,,20,3,,2,,,,,,,,2,1,5,,,,,2,,,,,,,,2,2,,,,,,1,6,1,4,3,4,1,5,5,2,6,5,4,0.667195
10,3,43,2,1,0,4,0,0,0,2,0,2,2,7,10,2,1,0,4,3,8,2,7,1,,2,3,1,2,1,7,,,,,6,3,,,2,30000,,,4,2,,,,,,,,,,2,,,,,2,2,,,,,,,,2,3,5,,,,,2,,,,,,,,2,2,5,,,,,3,6,3,1,2,3,2,1,4,2,4,13,3,0.469037
10,3,44,1,3,0,8,0,0,30,1,0,1,5,2,1,1,10,0,1,4,5,1,2,2,7,1,4,4,1,4,12,10,,,,98,,,,0,0,,,2,1,1,,,,,,,,,1,1,1,,1,,2,,,,,,,,3,1,4,5,,,,2,,,,,,,,4,1,,,,,,3,5,2,4,1,3,2,4,5,1,6,3,6,0.600908
10,3,44,2,3,0,2,0,0,0,0,0,5,3,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,2,,,,,,2,,,,,,,,5,4,,,,,,5,4,1,4,1,2,1,2,3,4,4,11,7,0.520777
10,3,44,2,6,0,6,0,0,50,0,50,2,5,1,4,2,1,0,3,3,4,11,4,1,2,9,2,7,6,1,11,,,,,6,,,,5,60000,,,4,4,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,3,,,,,,2,,,,,,,,5,5,,,,,,1,3,1,3,1,4,1,2,5,1,4,11,7,0.520777
10,3,45,1,2,0,10,0,0,30,1,0,4,5,10,1,2,1,0,5,1,3,5,7,1,7,1,2,1,,1,11,13,,,,1,2,,,1,20000,,,5,1,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,1,3,,,,,2,,,,,,,,1,1,5,,,,,1,3,1,4,1,2,2,4,5,4,6,3,4,0.600908
10,3,45,1,5,0,5,0,0,0,0,0,5,5,9,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,5,,,,,,2,,,,,,,,5,5,,,,,,3,2,3,2,3,4,2,3,5,3,4,6,3,0.667195
10,3,45,2,3,0,0,0,0,0,0,0,5,5,4,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,8,,,,,,3,2,2,3,3,4,2,4,5,5,4,13,3,0.520777
10,3,48,1,1,0,1,0,0,0,0,0,5,3,1,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,8,,,,,,6,1,2,4,1,2,3,4,5,5,4,11,3,0.667195
10,3,48,2,4,0,7,0,0,30,0,0,2,3,1,2,2,6,4,3,4,7,2,7,1,,4,6,1,,1,,,7,2,12,1,6,1,,3,30000,3,15000,4,3,,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,,,,,,2,,,,,,,,2,4,,,,,,1,3,2,3,1,3,2,1,5,3,5,13,5,0.520777
10,3,48,2,5,0,6,0,0,30,0,0,1,3,3,2,1,4,0,3,5,4,2,7,1,4,1,4,3,2,1,2,11,,,,6,1,,,5,70000,,,3,4,,,,,,,,,,1,1,2,,1,,2,,,,,,,,3,6,,,,,,2,,,,,,,,3,1,2,,,,,1,4,4,1,1,2,1,2,4,1,6,13,4,0.469037
10,3,49,2,1,0,5,0,0,30,0,0,3,3,1,10,2,2,0,4,4,8,7,2,5,1,3,8,1,4,6,5,1,,,,1,6,,,3,45000,,,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,5,,,,,,2,,,,,,,,5,2,,,,,,1,4,1,3,3,2,1,2,5,2,4,11,2,0.520777
10,3,51,2,1,0,4,0,0,30,0,30,3,4,1,3,1,40,2,4,8,1,5,3,1,2,4,3,3,2,6,2,11,7,1,8,1,6,98,,2,20000,0,0,3,2,9,,,,,,,,,1,1,,10,1,,2,,,,,,,,5,3,,,,,,2,,,,,,,,2,4,,,,,,4,1,4,1,2,3,5,2,2,2,5,3,2,0.516482
10,3,51,2,3,0,5,0,1,0,0,0,1,1,1,3,1,4,0,1,8,4,5,7,1,4,4,1,1,2,5,1,7,,,,6,1,,,5,150000,,,2,3,,,,,,,,,,1,1,,2,1,,1,5,,,,,,1,,4,,,,,,2,,,,,,,,2,1,2,,,,,1,3,1,3,4,2,2,4,5,1,7,13,5,0.465169
10,3,52,1,5,0,5,0,2,0,2,0,1,2,1,2,2,10,50,2,5,8,2,8,1,2,2,4,1,2,1,5,,2,4,6,6,3,1,2,3,60000,50,300000,4,5,9,,,,,,,,,2,,,,,11,2,,,,,,,,2,3,,,,,,2,,,,,,,,2,2,4,,,,,4,5,4,3,2,3,1,5,5,1,6,11,4,0.589900
10,3,52,2,2,0,2,0,1,0,0,0,4,5,1,10,1,10,0,4,8,6,7,2,2,1,4,5,1,2,1,13,11,,,,6,,,,5,80000,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,5,,,,,,2,,,,,,,,2,4,,,,,,3,6,1,3,2,3,1,2,5,1,4,11,3,0.516482
10,3,53,2,0,30,0,30,0,0,0,0,5,3,1,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,6,,,,,,2,,,,,,,,5,2,,,,,,1,4,1,3,3,2,2,1,5,3,4,11,2,0.516482
10,3,55,1,2,0,2,0,0,0,0,0,5,3,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,5,,,,,,2,,,,,,,,5,5,,,,,,1,2,1,3,1,4,1,2,5,2,2,5,3,0.589900
10,3,55,2,2,0,2,0,1,0,0,30,3,1,1,2,3,4,0,4,7,8,11,2,2,7,1,8,7,2,1,7,11,,,,3,,,,5,60000,,,3,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,,,,,,2,,,,,,,,5,2,,,,,,4,3,1,3,3,4,2,1,5,2,4,11,4,0.516482
10,3,56,1,1,0,1,0,0,10,0,0,2,3,1,11,1,20,0,3,1,4,1,7,1,2,1,4,1,2,8,5,,,,,6,1,,,3,50000,,,5,1,9,,,,,,,,,2,,,,,10,2,,,,,,,,2,4,,,,,,2,,,,,,,,3,5,,,,,,1,5,2,1,3,2,1,2,5,1,3,11,2,0.589900
10,3,56,2,0,30,0,30,0,0,0,0,5,3,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,5,,,,,,2,,,,,,,,1,2,,,,,,1,6,3,1,2,1,1,3,5,5,4,11,4,0.516482
10,3,56,2,4,0,5,0,0,0,0,0,5,3,1,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,2,,,,,,1,6,1,4,4,1,4,1,5,4,2,13,2,0.516482
10,3,57,1,1,30,0,30,0,10,0,0,2,3,1,2,1,2,0,5,8,4,7,2,1,2,2,1,1,2,1,13,11,,,,1,5,,,1,6000,,,3,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,5,,,,,2,,,,,,,,5,3,,,,,,2,1,2,3,1,2,3,1,5,3,3,7,3,0.589900
10,3,57,1,1,30,2,0,0,0,1,0,3,5,1,10,1,23,0,5,8,7,5,8,1,3,1,2,1,3,1,11,5,,,,1,3,,,15,300000,,,3,2,9,,,,,,,,,1,1,1,,1,,2,,,,,,,,1,1,2,,,,,2,,,,,,,,5,5,,,,,,2,1,1,2,1,2,1,2,5,3,5,2,8,0.531293
10,3,57,2,3,0,3,0,1,0,1,0,2,3,1,3,1,2,0,4,8,4,7,2,1,7,8,2,3,1,11,4,7,,,,1,7,,,2,20000,,,3,1,,,,,,,,,,1,1,2,,1,,2,,,,,,,,5,1,,,,,,2,,,,,,,,5,2,,,,,,4,1,1,2,2,3,2,1,5,2,4,13,4,0.516482
10,3,58,1,2,0,8,0,0,30,0,30,3,2,3,4,2,5,0,4,3,8,7,2,7,3,4,12,1,4,1,6,7,,,,6,1,,,3,45000,,,3,4,9,,,,,,,,,2,,,,,8,2,,,,,,,,4,5,,,,,,2,,,,,,,,4,2,,,,,,1,2,2,4,2,4,2,5,5,1,5,5,3,0.589900
10,3,59,1,3,0,2,0,0,0,0,0,5,3,4,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,2,,,,,,2,1,1,3,3,1,2,4,5,4,3,6,2,0.589900
10,3,59,1,3,0,4,0,0,0,0,0,5,3,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,5,,,,,,2,,,,,,,,5,2,,,,,,1,2,3,1,3,2,2,3,5,4,4,8,3,0.589900
10,3,59,2,3,0,5,0,0,0,0,0,5,5,8,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,,,,,,,,,2,,,,,12,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,8,,,,,,2,4,2,4,1,3,1,3,5,2,4,11,4,0.516482
10,3,60,1,4,0,4,0,0,0,0,0,5,5,3,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,2,,,,,12,2,,,,,,,,1,4,,,,,,2,,,,,,,,1,2,,,,,,2,6,2,3,1,3,1,2,5,3,4,14,2,0.468134
10,3,60,2,3,0,8,0,0,0,0,0,5,5,8,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,4,5,,,,2,,,,,,,,5,2,,,,,,1,4,2,3,1,3,1,2,5,2,4,13,6,0.412551
10,3,61,2,1,0,1,0,0,30,0,20,2,2,1,10,2,2,0,5,8,3,2,9,1,2,5,8,6,7,3,1,2,,,,98,,,,0,0,,,2,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,6,,,,,,2,,,,,,,,5,1,,,,,,3,6,1,2,1,2,1,2,5,2,2,4,3,0.458060
10,3,63,2,1,0,1,0,0,20,0,20,4,3,1,8,3,1,0,4,3,6,7,9,1,7,1,3,1,2,13,11,3,,,,1,3,,,1,10000,,,4,2,,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,,,,,,2,,,,,,,,5,2,5,,,,,1,6,3,2,1,3,2,1,5,5,3,13,2,0.458060
10,3,64,1,4,0,4,0,0,30,0,0,2,4,1,2,2,3,0,4,4,3,8,5,1,7,2,3,2,6,7,1,4,,,,1,5,,,1,13000,,,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,2,,,,,,2,,,,,,,,5,8,,,,,,1,2,2,3,1,3,1,3,5,3,4,6,4,0.468134
10,3,64,1,5,0,5,0,0,30,0,20,3,3,1,5,2,23,0,5,3,6,2,5,1,,3,2,1,6,11,7,2,,,,5,,,,4,30000,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,4,6,,,,,,2,,,,,,,,5,8,,,,,,1,4,1,4,1,2,1,2,5,4,4,6,2,0.468134
10,3,65,1,2,0,2,0,0,0,0,0,5,3,1,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,9,,,,,,,,,2,,,,,3,2,,,,,,,,4,6,,,,,,2,,,,,,,,1,2,,,,,,4,5,2,3,2,3,5,2,5,3,2,11,2,0.468134
10,3,66,2,2,0,1,0,0,0,0,0,5,3,4,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,2,,,,,,1,2,1,3,3,1,2,4,5,4,2,13,1,0.458060
10,3,66,2,4,0,4,0,0,0,0,0,5,3,3,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,2,,,,,10,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,8,,,,,,2,1,1,3,4,1,4,1,5,5,4,13,1,0.458060
10,3,67,2,3,0,1,0,1,0,0,0,2,3,3,1,2,1,0,4,8,3,9,2,1,,3,5,2,7,3,9,11,,,,98,,,,0,0,,,5,2,,,,,,,,,,2,,,,,10,2,,,,,,,,3,5,,,,,,2,,,,,,,,2,2,,,,,,6,1,2,1,2,4,1,2,5,5,3,13,3,0.458060
10,3,67,2,8,0,8,0,1,0,0,0,4,5,3,2,3,3,0,3,8,7,2,7,1,,1,2,1,2,6,2,1,,,,1,5,,,3,15000,,,5,4,,,,,,,,,,2,,,,,11,2,,,,,,,,4,2,3,,,,,2,,,,,,,,4,2,,,,,,1,2,4,1,1,3,2,1,5,5,4,13,2,0.458060
